,basy_yydj,basy_ssjczbm1_for_str_6,HAOCAI-only_operation-6-E,JCJY-only_operation-6-E,YP-only_operation-6-E,ZFY-only_operation-6-E,记录条数-only_operation-6
552,1,68.410,1419.1396153846154,2898.696153846154,2597.8546153846155,13102.268846153846,26
558,1,69.090,778.2243396226415,1465.5384905660376,1337.3952830188678,8583.857358490566,53
563,1,69.510,526.8895238095238,2243.752380952381,463.5680952380952,5247.46380952381,21
570,1,70.500,547.0946153846154,1027.4776923076922,1305.6823076923076,6396.967307692307,26
574,1,70.710,462.07333333333327,1169.9647619047619,452.21357142857147,8391.53,42
584,1,71.710,570.2985655737705,1473.3896721311476,752.0614344262294,15179.42118852459,244
595,1,73.6x0,730.0927426160338,2322.091518987342,702.0842194092827,15332.2811814346,237
599,1,74.1x0,1230.2640660736974,1716.7791550190598,1403.7710038119442,17685.630940279545,1574
603,1,75.0x0,547.2205882352941,1180.7878431372549,1105.9101960784312,9611.558823529413,51
605,1,75.690,1040.4443909348443,2935.119121813031,806.8116430594902,21573.795467422096,353
651,1,78.490,6873.087173913043,1982.6032608695652,4600.726956521739,21106.300869565217,46
654,1,78.530,8206.82304347826,1660.2695652173911,1775.591304347826,14396.000869565218,23
656,1,78.550,16115.508275862068,2617.0793103448277,3438.5144827586205,27048.538620689655,29
660,1,78.590,19946.429523809526,1799.465238095238,5013.1638095238095,34123.15761904762,21
661,1,78.610,828.8396103896104,965.6275324675325,934.9703896103896,4728.546753246753,77
662,1,78.620,684.1593150684931,1062.6838356164383,1053.637123287671,4763.028356164384,73
663,1,78.630,1236.432183908046,960.617011494253,890.0365517241379,5061.920114942529,87
665,1,78.650,3520.643733333334,1202.4833333333333,1532.0398666666667,8874.961733333334,75
666,1,78.660,703.1305882352941,989.6142647058824,1092.3919117647058,4641.219264705882,68
667,1,78.670,765.5905726872246,1033.7136563876652,1143.8237004405287,5210.51281938326,227
668,1,78.680,743.142972972973,1172.437027027027,959.2294594594593,5036.496486486486,37
669,1,78.690,941.2260150375939,1011.8559398496241,1547.8943609022558,5888.097443609022,133
683,1,79.150,15290.80474576271,2880.1042372881357,3192.0769491525425,25635.112711864404,59
