,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,age_group,AGE-HAOCAI-5-5-E,AGE-JCJY-5-5-E,AGE-YP-5-5-E,AGE-ZFY-5-5-E,记录条数-5-5
782,A09.9,1,,9,77.12555555555555,986.1352777777779,1437.8766666666666,3831.4169444444447,36
805,A09.9,2,,0,108.75573333333334,512.548,673.0566666666666,1729.5882666666666,75
806,A09.9,2,,1,27.168108108108108,635.618918918919,701.5981081081081,1854.3905405405405,37
807,A09.9,2,,2,34.65972972972973,707.7,638.887027027027,1730.0486486486486,37
808,A09.9,2,,3,34.44722222222222,985.2722222222224,881.6838888888889,2570.875,36
809,A09.9,2,,4,24.625365853658536,1177.5463414634146,964.1014634146343,2635.639756097561,41
810,A09.9,2,,5,62.19671052631579,1268.8776315789473,889.163552631579,2804.5830263157895,76
811,A09.9,2,,6,26.18758620689655,1233.8172413793102,904.2874137931034,2663.7779310344827,58
812,A09.9,2,,8,28.24644736842105,1372.7961842105262,1185.965789473684,3188.8753947368423,76
813,A09.9,2,,9,49.46934782608696,1453.7913043478259,1113.2845652173912,3228.331086956522,46
846,A09.9,3,,0,52.06175548589342,510.32346394984324,353.99274294670846,1445.3746865203761,638
847,A09.9,3,,1,27.956886792452828,714.9681132075472,442.9464150943396,1623.2043396226416,106
848,A09.9,3,,2,28.504303797468356,810.6101265822784,515.8962025316456,1816.4722784810126,79
849,A09.9,3,,3,30.118714285714287,1029.5528571428572,594.5582857142857,2116.797,70
850,A09.9,3,,4,34.4177380952381,1093.032857142857,664.2721428571429,2334.567142857143,84
851,A09.9,3,,5,45.04205479452055,1070.9481506849315,694.7345890410959,2377.356506849315,146
852,A09.9,3,,6,67.29649484536083,1282.3757731958763,827.780206185567,2938.5598969072166,97
853,A09.9,3,,8,54.24285714285715,1380.035,835.2453174603174,3017.3042063492067,126
854,A09.9,3,,9,60.471204819277105,1314.7048192771085,985.367108433735,3281.8192771084337,83
938,A09.9,4,,0,95.09044444444444,597.0024444444444,316.74444444444447,1591.4842222222221,45
943,A09.9,4,,5,34.920476190476194,1462.3428571428572,479.88,2576.1785714285716,21
971,A09.9,5,,0,45.64506151142355,583.1477680140598,242.89446397188053,1451.7232337434095,569
972,A09.9,5,,1,28.586190476190474,835.0083333333333,372.6488095238095,1669.0336904761903,84
973,A09.9,5,,2,24.99581818181818,932.3272727272728,425.57090909090914,1732.8129090909092,55
974,A09.9,5,,3,30.875846153846155,1149.3984615384616,579.6423076923077,2282.794307692308,65
975,A09.9,5,,4,38.06506493506494,1238.5181818181818,554.2332467532467,2431.7441558441556,77
976,A09.9,5,,5,56.7876,1517.39936,752.97808,2926.6724,125
