,basy_zyzd_jbbm_for_str_9,basy_yydj,HAOCAI-9-only_disease-E,JCJY-9-only_disease-E,YP-9-only_disease-E,ZFY-9-only_disease-E,记录条数-9-only_disease
1110,C15.100x0,6,12456.208463302752,7877.127729357798,6829.499701834862,38681.834243119265,436
1115,C15.300,6,9488.285483870966,6695.854838709677,7164.522903225806,35590.63161290323,31
1117,C15.400,6,13254.818000000001,8099.909647058823,8495.407882352942,44273.04235294118,85
1121,C15.500,6,16017.300579710145,9731.376811594202,9686.160144927537,52631.26608695652,69
1127,C15.801,6,4121.944,6394.5632000000005,4828.438,25295.5508,25
1133,C15.802,6,8855.320410958904,7724.278904109588,6462.8868493150685,33078.56904109589,73
1136,C15.900,3,2463.798666666667,3210.3566666666666,4814.435666666667,14048.878333333332,30
1137,C15.900,4,1002.9555555555555,3505.8777777777777,4632.0344444444445,12937.965185185185,27
1138,C15.900,5,3998.131057692308,4710.162884615384,4029.110480769231,19331.281442307692,104
1139,C15.900,6,7564.316804511278,6328.960751879699,5665.192894736842,28783.00590225564,266
1146,C16.000,5,4286.803333333333,4619.085416666667,3132.6758333333332,17090.957916666666,24
1147,C16.000,6,10567.410363636363,8883.484,6841.760666666667,38453.64145454545,165
1154,C16.001,6,11168.719090909091,7914.385909090909,5076.202727272727,33759.335,22
1158,C16.002,6,12910.65406779661,9250.736525423728,6998.509322033898,42763.04245762712,118
1162,C16.100,6,11854.591276595746,6979.9461702127655,4591.683829787235,34186.36553191489,47
1165,C16.200,5,7763.808000000001,5444.736,4321.3408,25512.9436,25
1166,C16.200,6,13108.234736842105,8441.983522267206,5995.616680161944,39143.26161943319,247
1169,C16.301,4,1795.5203333333334,4250.351333333334,5314.033333333334,16287.576000000001,30
1170,C16.301,5,8718.690645161292,6453.86064516129,4322.593225806452,28889.21870967742,31
1171,C16.301,6,14580.729755351682,9451.623394495413,7245.286422018349,45590.381804281344,327
1179,C16.500,6,17041.985507246376,8635.95768115942,6463.939565217392,48160.73333333334,69
1198,C16.803,6,16909.6652,10340.326,9668.4544,52750.988,25
1204,C16.900,3,4811.9115,4404.51375,4349.8907500000005,19416.5205,40
1205,C16.900,4,1918.02431372549,4019.5035294117647,5615.460980392157,17799.337843137255,51
1206,C16.900,5,5750.1594252873565,5296.203448275862,4071.7316091954026,21680.28287356322,87
1207,C16.900,6,7532.272943037975,7328.3064873417725,6573.092563291139,30227.210063291142,316
1220,C17.000,6,9789.637499999999,9092.944821428571,9003.097321428571,42397.34607142857,56
1231,C17.900,6,6720.297916666666,7916.375,5327.7491666666665,29010.350000000002,24
1239,C18.001,6,11808.423414634146,8923.899268292684,7158.848170731708,41313.685731707315,82
1244,C18.100,6,7863.868636363637,8649.15,5338.55,34736.66227272728,22
1248,C18.200,4,3782.156666666667,6833.830952380953,9300.333571428571,36189.26928571429,42
1249,C18.200,5,7582.90320754717,7621.190188679246,5436.257358490567,30956.897547169814,53
1250,C18.200,6,10515.947282229965,8836.013240418119,6017.694076655052,37965.782996515685,287
1254,C18.300,5,11245.825714285715,6982.0028571428575,5426.2528571428575,33721.61,21
1255,C18.300,6,11583.62918918919,9281.95990990991,7147.435675675675,42478.741981981984,111
1258,C18.400,5,9303.211851851853,7396.2096296296295,4729.991111111111,31966.163703703704,27
1259,C18.400,6,11821.059207920793,9420.501683168317,6795.575247524752,43677.0894059406,101
1263,C18.500,6,14819.725517241379,10266.453448275863,11152.353103448275,54398.298275862064,29
1267,C18.600,6,10900.462500000001,9003.211730769232,6896.777884615385,41476.445384615385,104
1271,C18.700,3,4897.028181818182,5513.438636363636,5012.32,22398.996363636365,22
1272,C18.700,4,3425.008113207547,6521.730188679246,6346.850377358491,29719.91603773585,53
1273,C18.700,5,8071.2325,7080.1242,4518.463500000001,29298.22,100
1274,C18.700,6,10362.145995145633,8343.773373786407,6322.202014563107,37520.345606796116,412
1288,C18.900,3,2074.292380952381,4253.725714285714,5210.555714285714,16946.19142857143,21
1289,C18.900,4,1461.2383333333335,4447.297333333334,6762.049666666667,17640.754666666668,30
1290,C18.900,5,2739.8196666666668,5076.475,3303.1200000000003,16391.822,30
1291,C18.900,6,5071.256595744681,6140.735673758865,5866.471418439716,24883.750283687943,141
1299,C19.x00,6,10151.44806451613,8867.281290322582,10547.220645161291,46399.58096774194,31
