,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
105,10,32,0.1,1990.3773447873484,1977.8853466879555,65.8568742121438,0.9956838829929191,0.780995752361938,176.34719074831892,0.9954707262482113,0.9393571949222392
106,10,32,0.2,1987.180804161654,1966.5426250414005,236.5561700251298,0.9965717649415805,1.0789520579063152,174.55371833964713,0.9967128047209224,1.54167696191941
107,10,32,0.2,1986.8250558616896,1964.1286306114873,1692.0026500488302,0.9539823806136637,2.7033466162092123,175.78647383505975,0.9547472892444886,3.1908603461887184
108,10,32,0.4,1991.107554507623,1955.2277901675684,1275.1363852744212,1.0039768994007634,0.7994519341806765,176.49382910317766,1.002212992827522,0.9974307256869447
109,10,32,0.4,1991.7214381376311,1951.9540768622821,879.3612561244065,1.0038664312668735,0.991781929454337,224.15115191897974,1.0015206251913273,1.514641981233244
110,10,32,0.8,2001.8408009010693,1942.1241538336317,863.207714512975,1.0161435821261766,2.2232450463788274,445.8212131297151,0.9998348231602678,12.528676393281346
111,10,32,0.8,2007.1312780841013,1939.9456156523754,13433.20144416696,1.0087794547174043,3.6457426432463538,633.0723614762991,1.0060865165822652,7.35357067015821
112,10,64,0.1,1985.5497998975875,1964.4368632298333,60.635069280095,0.9968217703842814,0.7197215347641978,179.98520772996727,0.9963199709410769,0.6728756270406341
113,10,64,0.1,1985.802552176717,1964.8768683191092,2113.435697927157,1.0058015341374502,3.835649814185344,2113.435697927157,1.0008976219122359,2.4205301076416847
114,10,64,0.2,1986.002178995225,1951.6932880098752,918.1287328133081,0.9994553623094208,1.196235156734124,546.2865960239184,0.9976817419102216,1.0568779717676895
115,10,64,0.2,1985.8951996397025,1951.0280100299294,178.93548167698657,0.9959577788691385,0.7594855047318869,178.04350381600412,0.9956027210366514,0.705217030669949
116,10,64,0.4,1992.0777389583725,1937.0652144028602,31205.340311963173,1.0982853570824724,54.497502564456056,33155.67408146087,1.0140925127896119,21.28775921043317
117,10,64,0.4,1992.0603821316945,1938.104863956206,509.06633034345793,1.0026180871942436,0.8121907856129491,170.8080617012148,1.0008832758160908,0.9414973601950263
118,10,64,0.8,2009.2742460877885,1924.0236279131839,9647.766945468451,1.0409653346115544,7.192001098289082,2321.1462440414284,1.0357965842666301,11.557759728859315
119,10,64,0.8,2011.3039027905988,1922.976624930549,3534.855338334233,1.009440548727168,1.453139270104982,563.4131467884006,1.0058721927634067,2.503248268334495
120,10,128,0.1,1984.0698905825313,1951.869851137156,52.138871006651556,0.9956170286703794,0.6949473048701666,174.63282113124816,0.9942155957738033,0.6719976597717947
121,10,128,0.1,1984.129951666539,1951.231591690416,59.30418702543079,0.9965681378933973,0.6849732324625446,176.35115069730765,0.9953697303666135,0.6695639871025778
122,10,128,0.2,1987.2686311484517,1937.3185731502167,1402.1145947828213,1.0075200930577615,1.9626924356455746,792.0851313830894,1.0051408131275312,2.201807234433185
123,10,128,0.2,1986.2772911049317,1937.2834678375707,398.81718913059154,0.9855667828283472,3.729784607231078,377.82681075529723,0.9820006647836084,3.6897088220186913
124,10,128,0.4,1995.8621935992485,1921.651217112174,15588.447088496037,0.9933304571444066,4.399472081296942,237.87644346554566,0.9998854742107817,8.735190755484046
125,10,128,0.4,1996.2500218420125,1920.8563225624553,2056.5067098370278,1.007510303797895,2.4450335007943105,1879.1708074366113,1.0021308776254143,1.6975558483633073
126,10,128,0.8,2017.9015463287585,1907.0374863103812,14254.14113372933,1.0031584981540629,5.461320903566166,2133.185536076822,1.0069953148827024,7.450191255635442
127,10,128,0.8,2020.0676797934555,1908.4347809077046,5262.597181729247,1.008954641528396,4.755246186119302,988.2686930974876,1.0077195592581147,3.9356911922880125
128,10,256,0.1,1985.6535017711105,1939.2212013381688,55.40782256661011,0.9966126168996776,0.6758762310434162,177.53119302372872,0.9949240046401212,0.6472487348363927
129,10,256,0.1,1984.8706113975504,1939.230516610091,94.43105956062952,0.996268611390957,0.683846067316737,176.78128796421794,0.9944584071816643,0.6548901818869886
130,10,256,0.2,1988.2388711740628,1925.8941748524876,270.75626936210307,1.0003337670509855,0.7574985380470338,306.7245978552551,0.9968087235881201,0.6960913199617302
131,10,256,0.2,1988.3628711934086,1924.4693025915903,113.99158977071266,0.9994383798915982,0.7003251852059119,176.0842418696964,0.9968440830394616,0.6671285823128232
132,10,256,0.4,2001.552032176764,1909.9527265918096,263.7745489916594,1.0045728171962809,0.7400261622332586,176.40241431621737,0.9984853454311615,2.073161236460223
133,10,256,0.4,2000.4579151311427,1908.9376277157107,6559.998925448348,1.0062389750905396,3.0340911986167503,1991.9200865759574,1.0008323820077223,3.500733973896577
134,10,256,0.8,2027.8995469806543,1895.9728208385588,32108.4587339957,1.0557971133502526,41.13786556499948,37212.30691887779,1.0143244131042477,16.152276510700894
135,10,256,0.8,2027.920108379546,1896.3410734802967,15177.927723914509,1.003885457759886,6.36403646546597,600.315156318394,1.0194418010732371,19.22343731193256
