,医院名称,检查检验费均值
779,南部县南隆镇三医堂门诊部,76.17692308
3774,金阳县天地坝镇马依足卫生院,75.6
2373,武胜县乐善镇中心卫生院,74.82
3937,雷波县金沙镇社区卫生服务中心,74.6212766
2778,盐边县国胜中心卫生院,73.65
2287,旺苍县燕子乡卫生院,72.37575758
412,会东县铁柳镇中心卫生院,71.94579439
2393,武胜县鼓匠乡卫生院,71.38181818
3997,马边彝族自治县烟峰镇卫生院,71.25
804,南部县石河镇卫生院,70.99268293
3930,雷波县永盛镇卫生院,70.42
2313,普格县五道箐镇卫生院,69.93684211
4001,马边彝族自治县雪口山镇卫生院,69.43030303
622,华蓥市永兴镇中心卫生院,69.32
3686,邻水县太和镇卫生院,69.2
3316,蓬溪县群利镇卫生院,69.1875
2717,甘洛县田坝镇卫生院,69.17058824
624,华蓥市禄市镇卫生院,68.5
3986,马边彝族自治县三河口中心卫生院,68.5
2892,简阳市石钟镇卫生院,68.49333333
1126,宁南县幸福镇卫生院,68.4
2660,犍为县玉屏镇卫生院,67.72972973
3464,越西县梅花镇中心卫生院,67.38181818
4002,马边彝族自治县高卓营中心卫生院,67.08085106
2364,梓潼县金龙镇卫生院,66.98
304,仁寿县城北社区卫生服务中心,66.94339623
1941,成都东部新区高明卫生院,66.9
2653,犍为县大兴镇卫生院,65.82244898
2616,渠县康济医院,65.64885496
3311,蓬溪县槐花镇卫生院,65.62258065
3948,青川县七佛乡卫生院,65.5
2242,攀枝花市仁和区务本乡卫生院（攀枝花市仁和区务本乡妇幼保健站）,65.45733333
1594,布拖县拉果乡卫生院,65.26
3993,马边彝族自治县梅林镇卫生院,65.2
461,兴文县石海镇中心卫生院,64.98642857
1722,广元市朝天区水磨沟镇卫生院,64.96
3606,遂宁安居一帆医院,64.88709677
3046,美姑县牛牛坝镇中心卫生院,64.78888889
1929,成都东部新区武庙卫生院,64.51111111
3370,西昌市琅环镇中心卫生院,64.5
1656,平武县坝子乡卫生院,64.33207547
3938,雷波县锦城镇社区卫生服务中心,64.22564103
1657,平武县大桥镇中心卫生院,64.18823529
687,南充市顺庆区渔溪镇卫生院,64.03846154
1940,成都东部新区董家埂卫生院,62.96571429
1762,广安市广安区浓溪镇卫生院,61.29411765
2509,沐川县箭板镇卫生院,61.09090909
2786,眉山东坡清源堂医院,60.76595745
3097,自贡市贡井区莲花镇卫生院,60.74814815
3363,西昌市大兴乡卫生院,60.28533333
3885,雅安市名山区万古镇卫生院,59.60357143
3221,营山县安化乡卫生院,58.94102564
656,南充市嘉陵区大兴乡卫生院,57.7
2830,眉山成北医院管理有限公司,57.03272727
3907,雅安市雨城区晏场镇中心卫生院,56.9119403
3377,西昌市高草回族乡卫生院,56.76071429
2291,旺苍县米仓山镇卫生院,56.67857143
1441,岳池县普安镇卫生院,56.5
805,南部县石龙镇卫生院,56.40888889
651,南充市嘉陵区世阳镇卫生院,55.24857143
1410,小金县宅垄镇卫生院,55
3231,营山县木垭镇卫生院,54.76144578
2714,甘洛县普昌镇卫生院,54.15135135
3451,越西县书古镇中心卫生院,54.08192771
1131,宁南县西瑶镇卫生院（西瑶镇妇幼保健计划生育服务站）,54.02298969
441,会理市绿水镇中心卫生院,54.01904762
3039,美姑县巴普镇中心卫生院,53.82142857
3999,马边彝族自治县荍坝中心卫生院,53.52592593
253,乡城县藏医院,52.91011236
3935,雷波县莫红乡卫生院,52.66666667
3044,美姑县洛俄依甘乡卫生院,52.66171429
3998,马边彝族自治县苏坝中心卫生院,51.9048951
2379,武胜县沿口社区卫生服务中心,51.57894737
3248,营山县黄渡镇卫生院,51.56666667
3373,西昌市经久乡卫生院,51.42162162
3228,营山县朗池街道云凤山社区卫生服务中心,50.45636364
2711,甘洛县斯觉镇卫生院,48.9125
541,凉山州喜德县贺波洛乡卫生院,48
3531,达州市达川区金华社区卫生服务站,48
3947,雷波金江中西医结合医院,48
414,会东县鲁吉镇中心卫生院,47.6745098
2233,成都高新西南儿童康复医院,47.58441558
2400,汉源县乌斯河镇卫生院,47.42857143
525,冕宁县石龙镇卫生院,47.32
1908,德阳美康皮肤病专科医院,47.2
2411,汉源县富庄镇卫生院,46.33846154
2652,犍为县双溪镇卫生院,45.13246753
1435,岳池县伏龙镇卫生院,45.10810811
785,南部县大王镇卫生院,45.06346154
2657,犍为县寿保镇卫生院,44.9442623
3936,雷波县西宁镇卫生院,44.70729167
3466,越西县竹阿觉镇中心卫生院,44.64166667
660,南充市嘉陵区安福镇卫生院,44
2382,武胜县猛山乡卫生院,43.95789474
435,会理市新安傣族乡卫生院,43.93939394
811,南部县谢河镇卫生院,43.72173913
1449,岳池县裕民镇卫生院,43.66666667
437,会理市树堡乡卫生院,43.44727273
3967,青川县茶坝乡卫生院,42.63888889
2384,武胜县石盘镇卫生院,42.35
1862,德昌县德州街道第二社区卫生服务中心,41.61494058
2316,普格县大槽乡卫生院,41.6
1854,得荣县中藏医院,40.08791209
2333,木里县固增乡卫生院,40.08275862
3987,马边彝族自治县下溪中心卫生院,39.75172414
2665,犍为县芭沟镇卫生院,38.83829787
1075,天全县城厢镇卫生院,38.73333333
2385,武胜县礼安镇卫生院,38.66956522
1405,小金县两河口镇卫生院,38.5
2356,梓潼县文兴镇卫生院,38.28571429
3790,长宁县井江镇卫生院,38.11818182
2771,盐源县藤桥乡卫生院,38.11428571
1866,德昌县热河镇中心卫生院,37.6
1721,广元市朝天区李家镇卫生院,37.37209302
1073,天全县仁义镇中心卫生院,37.19166667
3368,西昌市樟木箐镇中心卫生院,37.1483871
2715,甘洛县海棠镇卫生院,37.12727273
681,南充市顺庆区华凤社区卫生服务中心,36.525
3503,达州市达川区四合社区卫生服务站,36
319,仁寿县珠嘉镇卫生院,35.86666667
649,南充市嘉陵区七宝寺镇卫生院,35.52941176
3235,营山县清水乡卫生院,35.26153846
3771,金阳县南瓦镇卫生院,35.0375
621,华蓥市明月镇卫生院,34.8375
1411,小金县抚边乡卫生院,34.72857143
3801,长宁县铜锣镇卫生院,34.625
2419,汉源县皇木中心卫生院,34.3375
2774,盐源县黄草镇卫生院,33.70714286
1665,平武县阔达藏族乡卫生院,33.6
2755,盐源县大坡蒙古族乡卫生院,33.6
3852,阿坝县四洼乡卫生院,33
423,会理市关河镇卫生院,32.62553191
3994,马边彝族自治县民主镇卫生院,32.55714286
2413,汉源县富泉镇卫生院,31.75151515
3374,西昌市裕隆回族乡卫生院,31.38536585
2689,理县薛城中心卫生院,31.37333333
328,仁寿县虞丞乡卫生院,31.11811024
2869,筠连县联合苗族乡卫生院,30.96761905
1548,巴中市恩阳区司城社区卫生服务中心,30.25
3780,金阳县派来镇卫生院,30.19019608
1044,大英县蓬莱镇通仙卫生院,29.5
2358,梓潼县演武镇卫生院,29.35714286
2317,普格县夹铁镇卫生院,29.24390244
532,凉山州喜德县两河口镇中心卫生院,29.21666667
1452,岳池县镇裕镇卫生院,28.95454545
3240,营山县绥安街道白塔社区卫生服务中心,28.89
1868,德昌县麻栗镇中心卫生院,28.26181818
1079,天全县新华乡卫生院,27.8
1596,布拖县牛角湾镇卫生院,27.21111111
2301,昭觉县三岔河镇中心卫生院,27.12631579
2718,甘洛县苏雄镇卫生院,27.04
2873,筠连县高坪苗族乡卫生院,26.68075472
405,会东县江西街乡中心卫生院,26.2779661
396,会东县乌东德镇中心卫生院,26.14571429
3932,雷波县渡口镇卫生院,26.0921875
780,南部县双佛镇卫生院,25.50694444
2844,石棉县永和乡卫生院,25
2841,石棉县新棉街道社区卫生服务中心,24.63087248
3961,青川县曲河乡卫生院,24.33333333
2923,红原县江茸乡卫生院,24.3
2845,石棉县王岗坪彝族藏族乡卫生院,24.24242424
3218,营山县大庙乡卫生院,23.976
3226,营山县明德乡卫生院,23.625
3349,西充县青狮镇卫生院,23.60181818
2842,石棉县新民中心卫生院,22.91666667
2417,汉源县清溪中心卫生院,21.8
2764,盐源县洼里乡卫生院,21.6
3940,雷波县黄琅镇卫生院,21.23675
2709,甘洛县团结乡卫生院,21.1
3511,达州市达川区新南社区卫生服务站,20.45454545
648,南充市嘉陵区一立镇卫生院,20.35
3038,美姑县峨曲古乡中心卫生院,19.80625
3484,达州元达联合疗养院,19.71875
693,南充市顺庆区金台镇卫生院,19.17297297
3765,金川县观音桥镇中心卫生院,18.91555556
2766,盐源县田湾乡卫生院,18.9
2416,汉源县河南乡卫生院,18.8
315,仁寿县曹家镇卫生院,18.75306122
2376,武胜县双星乡卫生院,18.66666667
442,会理市绿水镇黎洪卫生院,18.60869565
2713,甘洛县新茶乡卫生院,18.375
623,华蓥市溪口镇卫生院,17.91489362
661,南充市嘉陵区文峰社区卫生服务中心,17.6
1867,德昌县茨达镇卫生院,16.56
2365,梓潼县长卿镇卫生院,16.49484536
1865,德昌县永郎镇中心卫生院,16.15294118
3989,马边彝族自治县劳动镇卫生院,16.00754717
2418,汉源县片马乡卫生院,15.83333333
382,仪陇县瓦子镇卫生院,14.67142857
3206,荥经县龙苍沟镇中心卫生院,14.37571429
2359,梓潼县玛瑙镇卫生院,14.2
3114,芦山县双石镇卫生院,14.12
3120,芦山县飞仙关镇中心卫生院,14
2305,昭觉县地莫镇中心卫生院,13.87619048
3471,越西县马拖镇中心卫生院,13.62962963
3887,雅安市名山区中峰镇卫生院,13.62222222
667,南充市嘉陵区西兴街道花园社区卫生服务中心,13
3033,美姑县候古莫镇卫生院,12.7
3939,雷波县马颈子镇卫生院,12.63157895
3319,蓬溪县金桥镇高坪卫生院,12.51515152
3990,马边彝族自治县大竹堡乡卫生院,11.76842105
2330,木里县克尔乡卫生院,11.63636364
407,会东县溜姑乡卫生院,11.29508197
618,华蓥市古桥社区卫生服务中心,11.25531915
3853,阿坝县垮沙中心卫生院,11.25
2756,盐源县官地镇卫生院,11.1
1484,峨边彝族自治县勒乌乡卫生院,10.76666667
3041,美姑县新桥镇中心卫生院,10.64727273
3312,蓬溪县槐花镇新胜卫生院,10.59090909
3460,越西县拉普镇中心卫生院,10.42051282
298,仁寿人康医院,10.26470588
3223,营山县小桥镇四喜卫生院,10
4019,高坪区会龙镇卫生院,9.863636364
3783,金阳县百草坡镇卫生院,9.476923077
2716,甘洛县玉田镇卫生院,9.381818182
3463,越西县板桥镇中心卫生院,9.187142857
410,会东县野租乡中心卫生院,8.976470588
2405,汉源县唐家镇河西卫生院,8.907142857
531,凉山州喜德县且托乡卫生院,8.8
3346,西充县罐垭乡卫生院,8.7
3785,金阳县青松乡卫生院,8.066666667
2290,旺苍县盐河镇卫生院,8
537,凉山州喜德县沙马拉达乡卫生院,7.7
813,南部县铁佛塘镇卫生院,7.484848485
538,凉山州喜德县洛哈镇卫生院,7.2
1432,岳池县乔家镇卫生院,7.2
3322,蓬溪县鸣凤镇吉星卫生院,7.179487179
409,会东县老君滩乡中心卫生院,7.106060606
2708,甘洛县吉米镇卫生院,6.461538462
809,南部县花罐镇卫生院,6.428571429
23,万源市白沙镇社区卫生服务中心,6.25
2310,昭觉县解放沟镇中心卫生院,6.1
388,仪陇县赛金镇卫生院,5.658333333
3926,雷波县宝山镇卫生院,5.284285714
1863,德昌县昌州街道六所社区卫生服务中心,5.12
634,南充养康康复医疗中心,4.8025
513,冕宁县宏模镇卫生院,4.35
3956,青川县大院回族乡卫生院,3.851162791
2339,木里县西秋乡卫生院,3.84
1590,布拖县地洛镇卫生院,3.483870968
1858,德昌县乐跃镇中心卫生院,3.418181818
612,北川羌族自治县青片乡卫生院,3.333333333
1490,峨边彝族自治县毛坪镇中心卫生院,3.2
2390,武胜县金牛镇卫生院,3.194444444
2315,普格县大坪乡卫生院,2.92173913
2420,汉源县马烈乡卫生院,2.8
131,丹巴县巴底镇中心卫生院,2.592307692
3933,雷波县瓦岗镇卫生院,2.572972973
2840,石棉县安顺场中心卫生院,2.5
3459,越西县拉吉乡卫生院,2.4
3040,美姑县拉马镇中心卫生院,2.38
1078,天全县思经镇卫生院,2.266666667
3338,西充县古楼镇卫生院,2.1675
2404,汉源县唐家镇卫生院,2.1
3784,金阳县芦稿镇卫生院,1.990839695
814,南部县长坪镇卫生院,1.5
3333,西充县关文镇卫生院,1.068181818
3674,邻水县三古镇卫生院,0.747413793
2383,武胜县真静乡卫生院,0.732758621
3647,道孚县中藏医院,0.592592593
510,冕宁县和爱乡卫生院,0.592307692
406,会东县淌塘镇中心卫生院,0.335483871
3996,马边彝族自治县永红乡卫生院,0.252631579
4020,高坪区佛门乡卫生院,0.225806452
3334,西充县凤鸣镇卫生院,0.184444444
127,丹巴县墨尔多山镇中路卫生院,0
128,丹巴县墨尔多山镇卫生院,0
129,丹巴县太平桥乡卫生院,0
132,丹巴县巴旺乡卫生院,0
133,丹巴县格宗镇卫生院,0
134,丹巴县梭坡乡卫生院,0
136,丹巴县章谷镇中心卫生院,0
245,九寨沟县南坪镇社区卫生服务中心,0
246,九寨沟县大录乡卫生院,0
247,九寨沟县永和乡卫生院,0
252,乡城县定波乡卫生院,0
391,仪陇县马鞍中心卫生院,0
438,会理市槽元乡卫生院,0
509,冕宁县健美乡卫生院,0
516,冕宁县彝海镇卫生院,0
517,冕宁县新兴乡卫生院,0
518,冕宁县棉沙镇卫生院,0
528,冕宁县里庄中心卫生院,0
605,北川羌族自治县白什乡卫生院,0
636,南充友爱康复医院,0
637,南充友爱康复医院西充分院,0
650,南充市嘉陵区三会镇卫生院,0
665,南充市嘉陵区盐溪乡卫生院,0
669,南充市嘉陵区都尉街道木老社区卫生服务中心,0
670,南充市嘉陵区里坝镇卫生院,0
768,南部县三官镇卫生院,0
791,南部县小元乡卫生院,0
800,南部县满福社区卫生服务中心,0
812,南部县金葫社区卫生服务中心,0
921,四川华美紫馨医学美容医院,0
942,四川天祥骨科医院,0
1071,天全县乐英乡卫生院,0
1074,天全县兴业乡卫生院,0
1077,天全县小河镇卫生院,0
1116,娇点医学美容医院,0
1120,宁南县六铁镇卫生院（六铁镇妇幼保健计划生育服务站）,0
1195,安岳新南山医院有限责任公司,0
1287,宝兴县硗碛藏族乡中心卫生院,0
1288,宝兴县穆坪镇卫生院,0
1289,宝兴县蜂桶寨乡卫生院,0
1290,宝兴县陇东镇中心卫生院,0
1408,小金县四姑娘山镇卫生院,0
1412,小金县新桥乡卫生院,0
1413,小金县汗牛乡卫生院,0
1414,小金县潘安乡卫生院,0
1415,小金县结斯乡卫生院,0
1454,岳池县鱼峰乡卫生院,0
1455,岳池县黄龙乡卫生院,0
1485,峨边彝族自治县大堡镇中心卫生院,0
1486,峨边彝族自治县宜坪乡卫生院,0
1487,峨边彝族自治县新场乡卫生院,0
1488,峨边彝族自治县新林镇中心卫生院,0
1489,峨边彝族自治县杨河乡卫生院,0
1491,峨边彝族自治县沙坪镇共和卫生院,0
1492,峨边彝族自治县红旗镇卫生院,0
1493,峨边彝族自治县金岩乡卫生院,0
1494,峨边彝族自治县黑竹沟镇中心卫生院,0
1562,巴中残疾人康复医院,0
1587,布拖县九都镇卫生院,0
1591,布拖县基只乡卫生院,0
1593,布拖县委只洛乡卫生院,0
1598,布拖县补尔乡卫生院,0
1660,平武县旧堡羌族乡卫生院,0
1766,广安市广安区龙台镇卫生院,0
1864,德昌县昌州街道王所社区卫生服务中心,0
1913,悦好医学美容医院,0
2096,成都市金牛区驷马桥曹家巷社区卫生服务中心（成都市金牛区第四人民医院）,0
2148,成都新丽美医疗美容医院,0
2159,成都武侯华生铂悦美容医院,0
2171,成都画美医疗美容医院,0
2194,成都铜雀台医学美容医院,0
2249,攀枝花市仁和区平地镇中心卫生院（攀枝花市仁和区平地镇妇幼保健站）,0
2303,昭觉县古里镇中心卫生院,0
2308,昭觉县比尔镇中心卫生院,0
2309,昭觉县竹核镇中心卫生院,0
