,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
946,29,60,9,1123.0322222222223
947,29,61,2,1139.3400000000001
948,29,66,6,2155.1833333333334
949,29,67,1,294.0
950,29,68,3,3532.5433333333335
951,29,69,4,2092.2625
952,29,70,1,577.63
953,29,73,1,954.44
954,29,74,4,1636.9875
955,29,75,1,221.13
956,29,77,1,8138.96
957,29,78,2,511.21000000000004
958,29,79,4,4562.525
959,29,80,1,7987.57
960,29,81,12,6398.568333333334
961,29,83,18,4034.6516666666666
962,29,84,2,14921.435000000001
963,29,85,1,1628.63
964,29,86,53,1972.473962264151
965,29,87,23,639.6026086956522
966,29,88,38,1566.603947368421
967,29,89,174,611.446091954023
968,29,90,7,585.7042857142858
969,29,92,1,1249.0700000000002
970,29,93,601,986.029534109817
971,29,96,995,4488.419718592965
972,29,97,21,2182.9557142857143
973,29,98,5,523.58
974,29,99,291,709.6716494845361
975,29,100,2017,492.1852057511155
976,30,3,1,1187.07
977,30,17,8,363.2825
978,30,21,2,225.31
979,30,31,4,366.4475
980,30,32,1,592.8
981,30,33,54,732.9422222222222
982,30,34,15,786.3113333333333
983,30,38,16,1462.11125
984,30,39,3,1987.66
985,30,41,3,363.42333333333335
986,30,44,10,554.783
987,30,45,3,394.56666666666666
988,30,48,1,259.82
989,30,50,2,927.3050000000001
990,30,54,2,932.225
991,30,55,1,3084.16
992,30,57,4,5643.5425
993,30,59,1,1424.6799999999998
994,30,74,1,238.98
995,30,81,1,255.69
996,30,84,1,2714.16
997,30,86,12,1221.7491666666667
998,30,88,2,839.7750000000001
999,30,89,9,357.97222222222223
1000,30,90,1,232.97
1001,30,93,35,1478.8265714285715
1002,30,96,35,6519.152857142857
1003,30,99,23,655.78
1004,30,100,229,352.67934497816594
1005,31,3,4,362.7475
1006,31,17,7,299.75
1007,31,29,1,271.7
1008,31,31,1,292.54
1009,31,33,32,905.5934374999999
1010,31,34,3,952.2766666666666
1011,31,38,9,1795.4499999999998
1012,31,39,7,19744.51714285714
1013,31,40,1,611.9599999999999
1014,31,41,5,346.158
1015,31,42,1,9649.07
1016,31,44,6,329.0083333333333
1017,31,45,3,486.05
1018,31,50,1,592.22
1019,31,54,1,243.55
1020,31,55,1,1229.1
1021,31,56,1,2280.12
1022,31,57,1,274.28
1023,31,59,1,2058.9700000000003
1024,31,74,2,663.4300000000001
1025,31,75,1,479.37
1026,31,82,1,585.6899999999999
1027,31,83,1,4128.38
1028,31,84,1,612.89
1029,31,86,5,536.384
1030,31,89,8,325.71125
1031,31,93,12,815.3333333333334
1032,31,96,16,4203.3575
1033,31,99,16,1280.46625
1034,31,100,219,357.7865296803653
1035,32,0,1,456.48
1036,32,1,1,15560.87
1037,32,3,22,677.1681818181819
1038,32,4,1,871.0
1039,32,17,8,415.6125
1040,32,21,1,410.15
1041,32,29,1,213.08
1042,32,31,4,2783.455
1043,32,33,51,737.4333333333333
1044,32,34,9,1262.3011111111111
1045,32,38,17,1066.1982352941177
1046,32,39,5,14530.867999999999
1047,32,40,3,575.84
1048,32,41,2,2194.06
1049,32,43,1,378.45
1050,32,44,4,259.2875
1051,32,45,8,473.935
1052,32,48,1,1016.94
1053,32,50,2,2531.7999999999997
1054,32,54,3,1215.9866666666667
1055,32,55,1,4281.41
1056,32,57,6,859.2216666666667
1057,32,73,1,249.06
1058,32,74,3,403.10999999999996
1059,32,77,1,17797.04
1060,32,80,2,501.94500000000005
1061,32,84,3,8662.949999999999
1062,32,85,1,643.36
1063,32,86,6,4679.965
1064,32,87,3,715.8966666666666
1065,32,88,2,1252.23
1066,32,89,11,381.2981818181818
1067,32,93,40,1304.85175
1068,32,94,1,222.87
1069,32,96,24,3033.9975
1070,32,97,1,500.83
1071,32,99,30,771.8756666666667
1072,32,100,247,358.7242105263158
1073,33,3,67,633.3501492537313
1074,33,17,13,403.6984615384615
1075,33,28,1,3956.02
1076,33,29,1,215.95
1077,33,33,46,934.4445652173912
1078,33,34,8,905.11375
1079,33,38,12,1390.9208333333333
1080,33,39,2,607.325
1081,33,41,3,1615.3366666666668
1082,33,43,2,283.46000000000004
1083,33,44,9,283.40222222222224
1084,33,45,5,922.982
1085,33,48,1,760.75
1086,33,50,1,766.8
1087,33,51,1,1988.18
1088,33,54,1,361.0
1089,33,57,7,609.7942857142858
1090,33,59,7,2022.3828571428571
1091,33,74,3,770.27
1092,33,75,1,496.55
1093,33,78,1,575.8800000000001
1094,33,81,2,3947.4149999999995
1095,33,83,1,1933.33
1096,33,84,2,3039.2300000000005
1097,33,86,5,1790.1580000000001
1098,33,87,2,2516.435
1099,33,88,2,1318.94
1100,33,89,12,544.4783333333334
1101,33,90,2,268.4
1102,33,93,27,1054.4151851851852
1103,33,94,2,560.98
1104,33,96,25,3557.848
1105,33,97,1,1611.49
1106,33,99,20,3747.2685000000006
1107,33,100,205,474.2667804878049
1108,34,0,1,515.8299999999999
1109,34,3,23,581.6382608695652
1110,34,14,1,9761.17
1111,34,17,5,374.17600000000004
1112,34,33,33,618.499696969697
1113,34,34,7,1290.6285714285714
1114,34,37,1,1359.43
1115,34,38,11,988.6227272727273
1116,34,39,4,5665.04
1117,34,40,1,1111.06
1118,34,41,3,982.18
1119,34,43,1,1051.49
1120,34,44,8,418.35
1121,34,45,2,225.64999999999998
1122,34,50,2,2163.52
1123,34,54,2,1251.115
1124,34,56,1,3088.6000000000004
1125,34,57,3,696.9133333333333
1126,34,59,4,2234.385
1127,34,69,1,1072.15
1128,34,71,1,320.4
1129,34,74,1,752.51
1130,34,77,1,4062.98
1131,34,84,1,2221.15
1132,34,85,1,456.5700000000001
1133,34,86,5,2206.092
1134,34,87,2,350.225
1135,34,88,1,1232.0400000000002
1136,34,89,6,657.2716666666666
1137,34,93,18,1038.1377777777777
1138,34,96,17,3907.1805882352937
1139,34,99,15,680.1673333333333
1140,34,100,88,489.26920454545456
1141,35,3,37,515.3132432432433
1142,35,8,1,605.63
1143,35,17,6,716.8416666666667
1144,35,29,1,209.81
1145,35,33,21,1168.7738095238094
1146,35,34,5,745.356
1147,35,35,2,18940.18
1148,35,38,5,910.914
1149,35,39,4,531.66
1150,35,40,1,587.59
1151,35,41,3,506.2866666666667
1152,35,44,6,624.3666666666667
1153,35,45,3,456.9766666666667
1154,35,48,1,347.09
1155,35,51,1,1852.88
1156,35,54,3,539.99
1157,35,55,1,2408.41
1158,35,57,1,445.54
1159,35,59,2,960.42
1160,35,64,1,1292.23
1161,35,80,1,362.8
1162,35,81,2,32740.79
1163,35,83,1,2003.4
1164,35,86,4,3528.2325
1165,35,87,2,248.86
1166,35,88,4,986.235
1167,35,89,4,330.9575
1168,35,92,1,1423.6799999999998
1169,35,93,9,717.9144444444444
1170,35,96,8,3474.02625
1171,35,99,10,420.812
1172,35,100,91,441.16780219780225
1173,36,3,55,568.9352727272727
1174,36,14,1,217.56
1175,36,44,1,460.45
1176,36,45,2,662.54
1177,36,54,1,399.0
1178,36,71,1,515.3299999999999
1179,36,77,2,3038.7650000000003
1180,36,89,1,512.32
1181,36,93,1,504.89
1182,36,96,4,1779.2225
1183,36,100,24,465.17875
1184,37,3,23,548.7560869565218
1185,37,17,1,242.42
1186,37,40,1,276.09
1187,37,44,1,455.57
1188,37,64,1,1520.34
1189,37,81,1,143414.95
1190,37,84,1,2043.41
1191,37,93,1,245.93
1192,37,94,1,574.46
1193,37,96,1,1896.43
1194,37,100,11,599.3727272727273
1195,38,3,19,675.4278947368421
1196,38,17,2,250.39
1197,38,34,1,728.3199999999999
1198,38,37,1,7378.66
1199,38,44,1,1901.83
1200,38,45,1,302.7
1201,38,67,1,259.87
1202,38,70,1,394.98
1203,38,79,1,10244.72
1204,38,81,1,1491.64
1205,38,93,1,225.76
1206,38,100,16,392.01375
1207,39,0,1,701.17
1208,39,3,2,615.39
1209,39,30,1,447.37
1210,39,40,1,951.6
1211,39,45,1,459.37
1212,39,49,122,500.2117213114754
1213,39,54,1,3577.05
1214,39,58,6,655.5116666666667
1215,39,64,12,779.3633333333333
1216,39,67,1,415.0
1217,39,70,5,399.36199999999997
1218,39,71,42,431.36452380952386
1219,39,86,2,1340.925
1220,39,100,5,511.488
1221,40,33,4,688.3375
1222,40,49,42,629.8219047619048
1223,40,58,2,885.54
1224,40,61,1,342.98
1225,40,64,7,618.3871428571429
1226,40,67,3,309.92
1227,40,70,3,474.5933333333333
1228,40,71,17,480.60823529411766
1229,40,86,3,524.7533333333333
1230,40,89,1,323.68
1231,40,100,1,238.4
1232,41,33,6,453.3433333333333
1233,41,39,1,47909.04
1234,41,45,1,489.53
1235,41,48,3,1558.2766666666666
1236,41,49,50,457.05400000000003
1237,41,58,2,518.03
1238,41,64,3,921.4766666666666
1239,41,67,2,478.65
1240,41,70,4,442.3225
1241,41,71,20,574.159
1242,41,86,1,236.72
1243,41,93,1,379.56
1244,41,96,1,3392.58
1245,41,100,1,250.31
1246,42,3,1,353.88
1247,42,33,3,325.05
1248,42,49,37,519.9156756756757
1249,42,58,3,677.3333333333334
1250,42,64,6,609.6316666666667
1251,42,70,1,596.35
1252,42,71,11,353.60909090909087
1253,42,93,1,281.11
1254,42,98,1,2993.66
1255,42,100,4,247.0475
1256,43,33,8,491.37874999999997
1257,43,41,1,249.5
1258,43,49,54,490.96944444444443
1259,43,58,1,420.3
1260,43,64,10,1046.476
1261,43,70,2,239.47
1262,43,71,37,568.7683783783784
1263,43,86,3,423.45666666666665
1264,43,96,4,5110.2675
1265,43,98,1,218.28
1266,43,99,1,334.59
1267,43,100,5,285.88800000000003
1268,44,3,1,288.04
1269,44,33,1,1210.65
1270,44,34,1,1696.04
1271,44,40,1,483.98
1272,44,44,1,1381.74
1273,44,49,18,445.4405555555556
1274,44,58,1,589.4200000000001
1275,44,61,1,532.3
1276,44,64,5,706.808
1277,44,67,1,445.97
1278,44,70,2,369.29499999999996
1279,44,71,14,511.7114285714286
1280,44,86,1,220.5
1281,44,100,6,273.63666666666666
1282,45,3,3,294.43666666666667
1283,45,30,1,599.4200000000001
1284,45,33,12,565.5083333333333
1285,45,34,1,575.7700000000001
1286,45,38,1,679.99
1287,45,39,2,74888.13500000001
1288,45,48,1,386.15
1289,45,49,28,425.8725
1290,45,58,1,983.29
1291,45,64,2,787.62
1292,45,70,4,417.7125
1293,45,71,11,434.34909090909093
1294,45,86,2,370.1
1295,45,96,3,2682.2900000000004
1296,45,100,2,219.04500000000002
1297,46,3,2,3540.335
1298,46,33,6,425.13000000000005
1299,46,93,1,294.5
1300,46,96,1,2420.51
1301,46,100,7,279.02
1302,47,3,2,222.18
1303,47,33,1,216.45
1304,47,38,1,290.67
1305,47,41,1,392.98
1306,47,90,1,428.62
1307,47,93,1,211.79
1308,47,100,1,238.46
1309,48,1,1,327.85
1310,48,3,245,593.9557959183674
1311,48,17,2,406.72
1312,48,33,4,595.825
1313,48,38,6,1097.4933333333333
1314,48,39,2,1177.025
1315,48,44,2,380.205
1316,48,57,1,787.91
1317,48,87,1,209.02
1318,48,88,7,1965.2714285714285
1319,48,89,10,376.98699999999997
1320,48,90,6,313.78
1321,48,93,15,823.35
1322,48,96,24,4046.4737499999997
1323,48,99,7,594.7071428571428
1324,48,100,27,671.5937037037037
1325,49,3,86,562.8916279069767
1326,49,18,1,256.33
1327,49,33,1,659.8
1328,49,38,1,8346.300000000001
1329,49,40,1,684.25
1330,49,41,1,309.2
1331,49,45,1,588.8
1332,49,88,3,796.0233333333332
1333,49,89,1,430.86
1334,49,90,1,337.14
1335,49,93,1,1183.09
1336,49,96,3,2373.646666666667
1337,49,100,13,301.78153846153845
1338,50,1,1,1188.38
1339,50,3,275,576.9407636363636
1340,50,17,1,952.66
1341,50,21,1,439.2
1342,50,31,1,1904.19
1343,50,33,3,1414.5533333333333
1344,50,38,2,3099.6099999999997
1345,50,44,1,321.21
1346,50,45,3,539.7166666666667
1347,50,48,1,1059.46
1348,50,57,1,228.08
1349,50,87,1,254.8
1350,50,88,11,1280.0263636363636
1351,50,89,9,1175.197777777778
1352,50,90,9,304.50888888888886
1353,50,93,14,934.6335714285715
1354,50,94,1,250.27
1355,50,96,30,3144.3373333333334
1356,50,99,9,430.6433333333333
1357,50,100,52,504.42461538461544
1358,51,1,1,39552.14
1359,51,3,214,462.17887850467287
1360,51,20,1,1734.16
1361,51,38,3,1568.4633333333334
1362,51,39,1,24759.31
1363,51,41,3,778.0766666666667
1364,51,45,1,767.0300000000001
1365,51,59,1,6967.5
1366,51,88,9,1539.7444444444445
1367,51,89,3,630.09
1368,51,90,6,377.21000000000004
1369,51,93,6,644.9449999999999
1370,51,94,1,2773.96
1371,51,95,1,1171.52
1372,51,96,29,3737.7962068965517
1373,51,99,3,289.07666666666665
1374,51,100,35,594.6517142857143
1375,52,1,1,304.51
1376,52,3,142,652.9083098591549
1377,52,17,3,323.6433333333334
1378,52,38,2,1730.705
1379,52,39,2,4504.66
1380,52,57,2,2438.4049999999997
1381,52,87,2,297.655
1382,52,88,2,517.735
1383,52,89,4,412.7125
1384,52,90,4,315.265
1385,52,93,6,524.4566666666666
1386,52,96,14,4396.61
1387,52,99,3,1344.0466666666669
1388,52,100,22,643.8481818181818
1389,53,0,1,472.9500000000001
1390,53,1,1,807.11
1391,53,3,441,544.8311337868481
1392,53,10,1,254.55
1393,53,17,3,309.24333333333334
1394,53,21,1,416.36
1395,53,31,1,9430.7
1396,53,33,2,2086.105
1397,53,34,1,1479.48
1398,53,37,1,509.36
1399,53,38,8,2025.1799999999998
1400,53,39,3,2591.0
1401,53,41,4,454.5175
1402,53,44,2,2561.8250000000003
1403,53,45,5,1864.366
1404,53,57,3,1914.7700000000002
1405,53,86,1,1527.81
1406,53,88,11,1087.580909090909
1407,53,89,11,591.920909090909
1408,53,90,13,333.3346153846154
1409,53,93,12,589.9583333333334
1410,53,95,1,234.0
1411,53,96,47,3557.8697872340426
1412,53,99,10,544.598
1413,53,100,79,594.5051898734177
1414,54,3,168,505.93886904761905
1415,54,29,1,350.45
1416,54,33,1,1737.75
1417,54,40,1,1618.8
1418,54,41,2,652.8
1419,54,44,2,392.72
1420,54,83,1,398.5
1421,54,88,10,1028.392
1422,54,89,2,393.95500000000004
1423,54,90,2,543.6899999999999
1424,54,93,5,1442.79
1425,54,96,4,4357.327499999999
1426,54,99,3,672.7066666666667
1427,54,100,26,355.3911538461538
1428,55,3,352,1107.009005681818
1429,55,4,447,1783.4833109619688
1430,55,5,3,436.6666666666667
1431,55,17,15,334.8593333333334
1432,55,18,2,316.71500000000003
1433,55,21,2,234.01999999999998
1434,55,29,4,393.39
1435,55,31,3,704.0100000000001
1436,55,34,1,311.99
1437,55,38,4,632.2775
1438,55,39,7,3705.48
1439,55,40,1,254.78
1440,55,41,4,415.635
1441,55,43,1,288.72
1442,55,44,5,547.57
1443,55,45,6,436.16499999999996
1444,55,51,1,4284.2300000000005
1445,55,57,2,662.195
1446,55,60,1,674.0
1447,55,70,1,415.5
1448,55,78,1,485.25
1449,55,80,3,7611.743333333333
1450,55,83,1,272.15
1451,55,86,37,12060.96864864865
1452,55,87,1,200.36
1453,55,88,18,1324.1022222222223
1454,55,89,8,358.06375
1455,55,90,8,373.21
1456,55,93,51,517.8405882352941
1457,55,95,1,263.03
1458,55,96,14,3690.437857142857
1459,55,99,66,443.56257575757576
1460,55,100,214,360.3028037383178
1461,56,3,282,996.3074113475177
1462,56,4,317,1606.7508517350159
1463,56,5,7,308.34714285714284
1464,56,10,1,331.78
1465,56,11,2,523.04
1466,56,17,13,348.8807692307692
1467,56,21,1,291.05999999999995
1468,56,29,1,426.22
1469,56,31,1,403.94
1470,56,34,1,216.0
1471,56,38,3,1638.97
1472,56,39,1,3083.89
1473,56,40,3,827.0300000000001
1474,56,41,4,1105.6725
1475,56,43,2,485.105
1476,56,44,8,316.38375
1477,56,45,4,559.24
1478,56,48,1,608.99
1479,56,80,1,590.5
1480,56,83,1,256.06
1481,56,86,30,8408.678333333333
1482,56,88,9,1371.168888888889
1483,56,89,5,407.192
1484,56,90,7,478.74285714285713
1485,56,93,28,377.46250000000003
1486,56,96,8,6692.4725
1487,56,99,49,480.9540816326531
1488,56,100,229,361.42078602620086
1489,57,3,1,296.15
1490,57,5,1,805.78
1491,57,40,1,461.6
1492,57,44,1,231.53
1493,57,89,1,407.6
1494,57,96,2,4277.0
1495,57,100,25,335.86199999999997
1496,58,2,1,19706.59
1497,58,3,287,2208.5615679442512
1498,58,4,926,1812.1145572354212
1499,58,5,17,465.875294117647
1500,58,6,1,328.64
1501,58,8,2,396.415
1502,58,9,2,392.09
1503,58,16,1,525.44
1504,58,17,40,357.985
1505,58,18,7,507.0642857142857
1506,58,21,2,250.385
1507,58,27,1,299.1
1508,58,29,3,338.11333333333334
1509,58,31,3,318.24333333333334
1510,58,33,2,472.56500000000005
1511,58,34,1,552.65
1512,58,38,1,589.5
1513,58,39,3,1866.42
1514,58,40,1,531.91
1515,58,41,2,1090.825
1516,58,42,1,257.68
1517,58,43,1,243.26
1518,58,44,10,358.149
1519,58,45,18,639.0477777777778
1520,58,48,1,335.0
1521,58,52,2,647.295
1522,58,55,1,701.58
1523,58,58,1,287.89
1524,58,59,1,1726.0
1525,58,60,1,616.21
1526,58,80,2,7433.3
1527,58,81,1,275.59
1528,58,83,7,474.0028571428571
1529,58,86,82,9414.314268292683
1530,58,87,3,333.2133333333333
1531,58,88,15,1141.6546666666666
1532,58,89,2,431.0799999999999
1533,58,93,81,360.102962962963
1534,58,95,3,352.0733333333333
1535,58,96,2,13554.015000000001
1536,58,99,168,373.65148809523805
1537,58,100,491,377.71179226069245
1538,59,0,1,2965.9500000000003
1539,59,3,14,981.62
1540,59,8,2,516.025
1541,59,17,4,354.57
1542,59,38,2,496.9
1543,59,39,1,5270.1
1544,59,41,3,986.0766666666667
1545,59,61,1,358.72
1546,59,70,1,556.9399999999999
1547,59,86,6,380.07
1548,59,89,2,610.7049999999999
1549,59,90,1,403.83
1550,59,93,3,215.50333333333333
1551,59,96,1,3448.17
1552,59,99,2,265.28
1553,59,100,40,293.9225
1554,60,2,1,19700.09
1555,60,3,111,1690.0060360360362
1556,60,4,269,1832.5540892193308
1557,60,5,4,435.4475
1558,60,9,1,372.88
1559,60,10,1,345.06
1560,60,11,3,649.1766666666666
1561,60,17,18,590.2144444444444
1562,60,18,1,605.51
1563,60,29,3,443.9866666666667
1564,60,31,3,539.2033333333333
1565,60,33,2,305.34000000000003
1566,60,38,4,1016.2875000000001
1567,60,39,1,4359.3
1568,60,40,1,706.39
1569,60,41,5,1378.864
1570,60,44,3,295.68333333333334
1571,60,45,6,562.6999999999999
1572,60,48,1,609.76
1573,60,59,1,5196.41
1574,60,60,1,801.5
1575,60,68,1,2980.8
1576,60,80,1,302.5
1577,60,81,1,691.1
1578,60,83,2,255.48000000000002
1579,60,85,1,371.2
1580,60,86,16,14505.878125
1581,60,87,4,233.44
1582,60,88,7,882.3014285714287
1583,60,89,6,407.9666666666667
1584,60,90,2,718.35
1585,60,93,32,389.461875
1586,60,95,1,336.9
1587,60,96,5,978.4540000000001
1588,60,99,61,336.32918032786887
1589,60,100,224,315.3209375
1590,61,3,121,997.8063636363636
1591,61,4,241,1633.2039834024895
1592,61,5,5,722.856
1593,61,8,1,440.99
1594,61,17,27,261.84555555555556
1595,61,18,1,763.75
1596,61,21,1,405.77
1597,61,27,1,253.07
1598,61,29,2,353.22
1599,61,31,1,392.84
1600,61,33,2,808.43
1601,61,34,1,390.01
1602,61,38,2,450.845
1603,61,39,2,550.1
1604,61,41,1,1043.82
1605,61,44,6,449.68
1606,61,45,6,401.90500000000003
1607,61,51,1,1150.54
1608,61,57,2,292.91499999999996
1609,61,59,1,3602.83
1610,61,71,1,4042.82
1611,61,80,3,1607.57
1612,61,81,2,297.45
1613,61,83,2,333.315
1614,61,86,24,4038.6687500000003
1615,61,87,3,257.3733333333334
1616,61,88,6,1080.7549999999999
1617,61,89,4,400.07
1618,61,90,1,383.41
1619,61,93,15,332.29533333333336
1620,61,96,3,2213.5933333333337
1621,61,98,1,219.5
1622,61,99,52,346.0051923076923
1623,61,100,249,334.1682730923695
1624,62,3,243,1202.9567489711933
1625,62,4,586,1665.9660921501707
1626,62,5,13,323.51307692307694
1627,62,6,1,501.2
1628,62,17,45,338.28999999999996
1629,62,18,7,427.6614285714286
1630,62,20,1,794.3299999999999
1631,62,27,1,2215.19
1632,62,29,5,301.10600000000005
1633,62,31,3,349.55999999999995
1634,62,33,3,346.51666666666665
1635,62,34,3,2678.36
1636,62,39,2,574.0
1637,62,43,3,427.7866666666667
1638,62,44,4,358.51
1639,62,45,19,373.80368421052634
1640,62,50,1,2751.1800000000003
1641,62,54,1,675.36
1642,62,55,1,1853.46
1643,62,57,1,431.8
1644,62,80,1,1160.5
1645,62,81,1,220.54
1646,62,83,1,308.0
1647,62,85,1,1159.25
1648,62,86,24,6759.031666666667
1649,62,88,7,950.3671428571428
1650,62,89,3,293.5733333333333
1651,62,93,55,402.98563636363633
1652,62,94,1,213.52
1653,62,95,2,588.245
1654,62,99,91,369.02076923076925
1655,62,100,420,322.04326190476195
1656,63,3,123,1151.9922764227642
1657,63,4,335,1713.1509552238804
1658,63,5,7,657.6885714285714
1659,63,17,27,404.1203703703704
1660,63,18,3,407.92333333333335
1661,63,21,1,216.5
1662,63,31,1,585.5
1663,63,33,2,477.135
1664,63,38,4,688.6825
1665,63,39,3,1081.3833333333334
1666,63,40,1,402.25
1667,63,41,2,616.1949999999999
1668,63,43,2,503.795
1669,63,44,2,273.59
1670,63,45,6,490.80833333333334
1671,63,48,2,995.485
1672,63,50,1,10621.3
1673,63,57,1,353.15
1674,63,71,1,634.16
1675,63,83,1,740.5
1676,63,86,17,4830.396470588235
1677,63,89,2,319.34000000000003
1678,63,93,37,419.71135135135137
1679,63,99,50,363.3886
1680,63,100,212,355.695
1681,64,3,22,1189.5736363636363
1682,64,4,1,209.6
1683,64,17,12,404.81583333333333
1684,64,18,1,201.41
1685,64,29,1,202.28
1686,64,33,1,561.19
1687,64,38,1,200.91
1688,64,39,2,24043.64
1689,64,41,3,1304.35
1690,64,43,1,725.99
1691,64,44,15,279.05933333333337
1692,64,45,10,1345.217
1693,64,50,16,7059.7074999999995
1694,64,51,2,13308.105
1695,64,54,5,966.546
1696,64,83,1,383.82
1697,64,88,3,895.8766666666667
1698,64,89,1,388.7
1699,64,93,6,264.6383333333333
1700,64,95,1,307.79
1701,64,96,2,3104.4849999999997
1702,64,99,3,970.4133333333334
1703,64,100,133,352.1512030075188
1704,65,3,4,454.88250000000005
1705,65,8,1,208.7
1706,65,16,1,271.99
1707,65,29,2,389.55
1708,65,31,1,376.53
1709,65,38,2,6434.935
1710,65,39,1,4272.57
1711,65,40,1,452.17
1712,65,41,1,2328.03
1713,65,44,10,439.73699999999997
1714,65,45,14,566.2157142857143
1715,65,48,1,668.39
1716,65,49,4,292.4475
1717,65,50,23,4832.156521739131
1718,65,54,3,1350.0000000000002
1719,65,55,1,622.42
1720,65,64,1,1412.8
1721,65,83,1,349.86
1722,65,86,4,261.6825
1723,65,88,1,247.0
1724,65,89,2,283.85
1725,65,90,1,457.2000000000001
1726,65,99,7,679.1314285714286
1727,65,100,101,349.55346534653467
1728,66,3,175,1276.462
1729,66,4,323,2005.8377708978328
1730,66,5,7,707.722857142857
1731,66,6,1,750.3199999999999
1732,66,8,1,266.7
1733,66,17,37,493.17756756756756
1734,66,18,1,300.57
1735,66,24,1,751.96
1736,66,26,1,360.72
1737,66,27,1,275.95000000000005
1738,66,31,2,348.46500000000003
1739,66,33,42,747.0261904761904
1740,66,34,13,989.836923076923
1741,66,38,21,688.0257142857143
1742,66,39,2,1834.9099999999999
1743,66,40,1,549.92
1744,66,41,2,358.96500000000003
1745,66,42,1,258.69
1746,66,43,2,386.14
1747,66,44,14,605.7728571428571
1748,66,45,8,399.28999999999996
1749,66,48,1,631.12
1750,66,49,1,1178.49
1751,66,50,1,18659.52
1752,66,52,1,431.36
1753,66,54,2,1138.025
1754,66,55,1,704.84
1755,66,57,2,309.145
1756,66,61,1,361.5
1757,66,71,2,269.14
1758,66,80,1,3066.0
1759,66,81,1,357.35
1760,66,83,5,644.234
1761,66,86,20,6823.222
1762,66,87,3,250.52666666666664
1763,66,88,5,993.3039999999999
1764,66,89,14,322.0735714285714
1765,66,90,1,383.9
1766,66,93,74,434.8760810810811
1767,66,96,5,9292.872
1768,66,99,62,320.8354838709677
1769,66,100,522,315.10894636015325
1770,67,3,15,640.7360000000001
1771,67,17,8,296.12625
1772,67,28,1,284.11
1773,67,29,1,206.8
1774,67,31,3,338.55333333333334
