,basy_yydj,basy_ssjczbm1_for_str_9,age_group,AGE-HAOCAI-only_operation-9-E,AGE-JCJY-only_operation-9-E,AGE-YP-only_operation-9-E,AGE-ZFY-only_operation-9-E,记录条数-only_operation-9
4904,2,45.2302,6,58.38521739130435,1563.0608695652174,1274.878695652174,3894.743043478261,23
4905,2,45.2302,8,87.97636363636364,1663.8272727272727,1573.1845454545453,4446.941363636364,22
4951,2,45.4200x0,4,570.8469565217391,1392.9695652173912,890.8599999999999,4388.154347826087,23
4952,2,45.4200x0,5,418.14095238095234,1659.2285714285715,1237.0564285714286,4993.000714285714,42
4953,2,45.4200x0,6,286.3096296296296,1594.2777777777778,1399.9585185185185,5068.812592592592,27
4954,2,45.4200x0,8,440.6580952380952,1812.157142857143,1329.2161904761906,5436.84,21
4960,2,45.4201,5,284.16366666666664,1273.51,1284.1166666666666,4985.408666666667,30
4961,2,45.4201,6,279.29727272727274,1809.6181818181817,2035.5631818181819,5991.671363636365,22
4973,2,45.4300x0,5,629.5047999999999,1100.208,1278.0884,4853.146,25
4974,2,45.4300x0,6,526.665,1171.5708333333334,1273.68375,5068.325833333333,24
4981,2,45.4302,5,499.2078125,1735.2128125,1148.210625,5531.471875,32
5021,2,47.0100,0,1300.8804,1005.596,1117.0548000000001,6379.9816,25
